gameId,trialNum,repNum,tangram,playerId,role,numPlayers,text,total_num_words,total_num_chars,_id,index,stageIds,createdAt,target,targetNum,countCorrect,speaker,submitted,correct,response,time
2yTRgeWp8WH65rQQq,3,0,J,fghzzJwxDiysENmzu,listener,6,is the left side of the body straight,8,37,XFHDCaFWqnSwDuPst,3,"jK7zwJe4jtkKuJRgf,S7JidquTZaL5CEcsh",2022-04-04T20:40:04Z,/experiment/tangram_J.png,3,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_J.png,99.986
2yTRgeWp8WH65rQQq,3,0,J,ij5MEBTXzQKLmLSqb,listener,6,left side straight got it,5,25,XFHDCaFWqnSwDuPst,3,"jK7zwJe4jtkKuJRgf,S7JidquTZaL5CEcsh",2022-04-04T20:40:04Z,/experiment/tangram_J.png,3,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_J.png,119.9
2yTRgeWp8WH65rQQq,3,0,J,qYBRmoNdiWY9aFSwW,listener,6,does the right have four sides and the left only one,11,52,XFHDCaFWqnSwDuPst,3,"jK7zwJe4jtkKuJRgf,S7JidquTZaL5CEcsh",2022-04-04T20:40:04Z,/experiment/tangram_J.png,3,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_J.png,107.588
2yTRgeWp8WH65rQQq,4,0,E,6orNN6e8XB9vh277r,speaker,6,"bottom is like a triangle, flat along bottom, straight up the left side, looks like a kind of windmill fan on top, two triangles and a square bit making a kind of windmill shape on top, big triangle on the bottom with a little bit of a different line edge on the right side, no tiny triangle, big triangle style base, then a square, and 2 triangles",67,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2yTRgeWp8WH65rQQq,4,0,E,fghzzJwxDiysENmzu,listener,6,does it look like a pair of rabbit ears,9,39,rbH7MrfAroPdFeGJh,4,"Mq824XptY4gMyc49v,taGCZvSo4yvKNcJMM",2022-04-04T20:40:04Z,/experiment/tangram_E.png,4,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_E.png,117.711
2yTRgeWp8WH65rQQq,4,0,E,ij5MEBTXzQKLmLSqb,listener,6,"the bottom left is a tiny triangle, no rabbit ears, or no tiny triangle",14,69,rbH7MrfAroPdFeGJh,4,"Mq824XptY4gMyc49v,taGCZvSo4yvKNcJMM",2022-04-04T20:40:04Z,/experiment/tangram_E.png,4,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_E.png,150.375
2yTRgeWp8WH65rQQq,4,0,E,qYBRmoNdiWY9aFSwW,listener,6,"is it essentially made up of four shapes, one large triangle at the bottom and two small triangles and a square at the top",24,122,rbH7MrfAroPdFeGJh,4,"Mq824XptY4gMyc49v,taGCZvSo4yvKNcJMM",2022-04-04T20:40:04Z,/experiment/tangram_E.png,4,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_E.png,152.434
2yTRgeWp8WH65rQQq,5,0,H,6orNN6e8XB9vh277r,speaker,6,"diamond head, long body with not much shape, slight flick out on the right hand side at the bottom, dyes diamond head, then 3 sides on the left, the base, then4 on right, back to the head",37,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2yTRgeWp8WH65rQQq,5,0,H,fghzzJwxDiysENmzu,listener,6,is it basically 2 shapes,5,24,8GNo5B7gC5jvezdAq,5,"RgR4ztiJ9i7HTca8t,xrEzeMin4peepAd3i",2022-04-04T20:40:04Z,/experiment/tangram_H.png,5,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_H.png,110.642
2yTRgeWp8WH65rQQq,5,0,H,qYBRmoNdiWY9aFSwW,listener,6,"does the body have 3 sides down the left, and four sides on the right",15,67,8GNo5B7gC5jvezdAq,5,"RgR4ztiJ9i7HTca8t,xrEzeMin4peepAd3i",2022-04-04T20:40:04Z,/experiment/tangram_H.png,5,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_H.png,114.699
2yTRgeWp8WH65rQQq,6,0,A,6orNN6e8XB9vh277r,speaker,6,"looks like he has 2 legs with feet, facing left, one raised in the air, then a body, diamond head tilted to the right, pointed fatter chunk coming out the left side into a point",35,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2yTRgeWp8WH65rQQq,6,0,A,WaYui7sch79z2hjfN,listener,6,is there a triangle point facing down to the feet on the left,13,61,aqccDx4Yy8RKfM8oq,6,"2do2FBsaqFqeTt7So,RBHPFrMvgAAqMgbPQ",2022-04-04T20:40:04Z,/experiment/tangram_A.png,6,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_A.png,90.8
2yTRgeWp8WH65rQQq,6,0,A,qYBRmoNdiWY9aFSwW,listener,6,is one foot raised in the air while other on the ground,12,55,aqccDx4Yy8RKfM8oq,6,"2do2FBsaqFqeTt7So,RBHPFrMvgAAqMgbPQ",2022-04-04T20:40:04Z,/experiment/tangram_A.png,6,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_A.png,113.32
2yTRgeWp8WH65rQQq,7,0,I,6orNN6e8XB9vh277r,speaker,6,"this one is like a person who could be ice skating,facing to the left, one foot on the ground, one foot out behind to the right that is triangle shaped, diamond head on the left side, 2 pointed bits a bit like arms, on the left",47,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2yTRgeWp8WH65rQQq,7,0,I,fghzzJwxDiysENmzu,listener,6,i thought ice skating as well,6,29,uBFie93RT7H5K7jkf,7,"q96jziptgFNw5uS7M,vMf9p7iutm2jLFvCy",2022-04-04T20:40:04Z,/experiment/tangram_I.png,7,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_I.png,59.842
2yTRgeWp8WH65rQQq,7,0,I,ij5MEBTXzQKLmLSqb,listener,6,"ice skating, ok",3,15,uBFie93RT7H5K7jkf,7,"q96jziptgFNw5uS7M,vMf9p7iutm2jLFvCy",2022-04-04T20:40:04Z,/experiment/tangram_I.png,7,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_I.png,47.193
2yTRgeWp8WH65rQQq,8,0,D,6orNN6e8XB9vh277r,speaker,6,"diamond head shape in the middle, body is straight down on the right side and the bottom is flat, left side goes down from the diamond, and has almost like a square, a bit like someone stood sideways holding something, yes like a side profile holding a dish or tray, pillar like body",53,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2yTRgeWp8WH65rQQq,8,0,D,WaYui7sch79z2hjfN,listener,6,Almost looks like someone reading a book,7,40,bBvWyqT4i3zrEAQTu,8,"iJ88E9sRxmkKhDvwA,ky8wqhSPtRwKRdCs7",2022-04-04T20:40:04Z,/experiment/tangram_D.png,8,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_D.png,112.455
2yTRgeWp8WH65rQQq,8,0,D,fghzzJwxDiysENmzu,listener,6,carrying a tray,3,15,bBvWyqT4i3zrEAQTu,8,"iJ88E9sRxmkKhDvwA,ky8wqhSPtRwKRdCs7",2022-04-04T20:40:04Z,/experiment/tangram_D.png,8,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_D.png,126.149
2yTRgeWp8WH65rQQq,8,0,D,ij5MEBTXzQKLmLSqb,listener,6,like a box,3,10,bBvWyqT4i3zrEAQTu,8,"iJ88E9sRxmkKhDvwA,ky8wqhSPtRwKRdCs7",2022-04-04T20:40:04Z,/experiment/tangram_D.png,8,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_D.png,96.953
2yTRgeWp8WH65rQQq,8,0,D,qYBRmoNdiWY9aFSwW,listener,6,is it like somebody is putting their hand out offering something,11,64,bBvWyqT4i3zrEAQTu,8,"iJ88E9sRxmkKhDvwA,ky8wqhSPtRwKRdCs7",2022-04-04T20:40:04Z,/experiment/tangram_D.png,8,5,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_D.png,107.973
2yTRgeWp8WH65rQQq,9,0,B,6orNN6e8XB9vh277r,speaker,6,"diamond head, triangle coming of the head to the right, sides are not totally straight anywhere, bottom left has a almost triangle, ever so slightly higher than the bottom, so diamond head at the top, triangle attached at the right side to the head",44,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2yTRgeWp8WH65rQQq,9,0,B,qYBRmoNdiWY9aFSwW,listener,6,"bottom left has a almost triangle, ever so slightly higher than the bottom - only one like this",17,95,ux6LL4od4JyrokmLq,9,"fa8Zu9Amp2cnrHKYg,t77ByLGYGHmmg2Hxb",2022-04-04T20:40:04Z,/experiment/tangram_B.png,9,4,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_B.png,81.445
2yTRgeWp8WH65rQQq,9,0,B,xHbcBCmnhjZonGDnw,listener,6,like someone kneeling,3,21,ux6LL4od4JyrokmLq,9,"fa8Zu9Amp2cnrHKYg,t77ByLGYGHmmg2Hxb",2022-04-04T20:40:04Z,/experiment/tangram_B.png,9,4,6orNN6e8XB9vh277r,TRUE,TRUE,/experiment/tangram_B.png,119.872
2yTRgeWp8WH65rQQq,10,0,F,6orNN6e8XB9vh277r,speaker,6,"this one looks like a side profile of someone sitting facing the left, the their knees slightly bent and heel touching the floor, diamond shaped head at the bop, top",30,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
