_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
vj4geW3gmefKejGqr,0,selection,Selection,2022-10-05T17:43:05Z,180,o942zbNtBucrKLGwh,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:43:04.889Z""}"
nvdHGLvF7FtRucxB8,1,feedback,Feedback,2022-10-05T17:44:52Z,5,o942zbNtBucrKLGwh,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:44:52.199Z""}"
Nesmxwy89hy3xTKxe,2,selection,Selection,2022-10-05T17:44:58Z,180,n3odostskbWiMcakw,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:44:58.064Z""}"
4eAwKn5rF5HhFvj2T,3,feedback,Feedback,2022-10-05T17:46:07Z,5,n3odostskbWiMcakw,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:46:07.719Z""}"
vjQ4z6q9LveK7mokD,4,selection,Selection,2022-10-05T17:46:14Z,180,yXPBkE4623r4nksjS,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:46:14.088Z""}"
DLs7qSsjnPXBvFFea,5,feedback,Feedback,2022-10-05T17:47:09Z,5,yXPBkE4623r4nksjS,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:47:09.062Z""}"
aJbsjd63CrrDLZquM,6,selection,Selection,2022-10-05T17:47:15Z,180,aWbAumZxAmT9XSTok,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:47:15.108Z""}"
jnA4SSAEHmvkzAJ6d,7,feedback,Feedback,2022-10-05T17:48:48Z,5,aWbAumZxAmT9XSTok,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:48:48.013Z""}"
tdidvhtF4AefMRYX8,8,selection,Selection,2022-10-05T17:48:54Z,180,NxQh2gF3f4uxmRkwQ,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:48:54.134Z""}"
Ty8vZvEgSYpKPa3B4,9,feedback,Feedback,2022-10-05T17:51:08Z,5,NxQh2gF3f4uxmRkwQ,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:51:08.396Z""}"
g2Nuoj65DwukHSP2j,10,selection,Selection,2022-10-05T17:51:14Z,180,DPQCC3hXnaGuJ6afy,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:51:14.186Z""}"
dZ22ae6hQdtcMFrFG,11,feedback,Feedback,2022-10-05T17:52:30Z,5,DPQCC3hXnaGuJ6afy,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:52:29.884Z""}"
kdxhdtpTbayWsAB3r,12,selection,Selection,2022-10-05T17:52:36Z,180,4XJ6RSZhBT7PE2Dvc,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:52:36.189Z""}"
S3PJborqZZDhEzyHe,13,feedback,Feedback,2022-10-05T17:53:53Z,5,4XJ6RSZhBT7PE2Dvc,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:53:53.122Z""}"
R4QYnAoB6TzPHK8kF,14,selection,Selection,2022-10-05T17:53:59Z,180,2Fe24Hp94qh9bAe87,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:53:59.260Z""}"
wWt2J6XznF2mDGhow,15,feedback,Feedback,2022-10-05T17:54:39Z,5,2Fe24Hp94qh9bAe87,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:54:39.306Z""}"
aqF4GNrYDykBM4G4J,16,selection,Selection,2022-10-05T17:54:45Z,180,tX4jjNEYLWgTstvfC,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:54:45.264Z""}"
8Z6KuLxjib5ZmAYq6,17,feedback,Feedback,2022-10-05T17:55:39Z,5,tX4jjNEYLWgTstvfC,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:55:39.733Z""}"
cYYXmgp9FYcs5qrzR,18,selection,Selection,2022-10-05T17:55:45Z,180,j3z656F7E8CfnPu34,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:55:45.290Z""}"
nuxzmvqn7wNjyqX2e,19,feedback,Feedback,2022-10-05T17:56:53Z,5,j3z656F7E8CfnPu34,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:56:53.148Z""}"
zraqhw24jt6aBnadW,20,selection,Selection,2022-10-05T17:56:59Z,180,K6zSvMYCzJYdAB6ya,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:56:59.316Z""}"
m7JtHHfB8HGiJuDP2,21,feedback,Feedback,2022-10-05T17:58:23Z,5,K6zSvMYCzJYdAB6ya,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T17:58:22.751Z""}"
Zir2zgKNWycr7reZo,22,selection,Selection,2022-10-05T17:58:28Z,180,429LZHsDMyfupxD3Y,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T17:58:28.351Z""}"
D4eXPd7GNXNeRYZRE,23,feedback,Feedback,2022-10-05T18:00:04Z,5,429LZHsDMyfupxD3Y,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T18:00:04.297Z""}"
4N8EQyzKXZyaq9mHA,24,selection,Selection,2022-10-05T18:00:10Z,180,cYijngdNNxHXdeRGu,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T18:00:10.383Z""}"
p7z5ByL8tssJSd7qg,25,feedback,Feedback,2022-10-05T18:00:40Z,5,cYijngdNNxHXdeRGu,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T18:00:40.405Z""}"
Nuv2cTNZ57d6QPSjP,26,selection,Selection,2022-10-05T18:00:46Z,180,iLujFZhALu9FoFAtw,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T18:00:46.398Z""}"
eAYycxpzRz4WXjX6c,27,feedback,Feedback,2022-10-05T18:02:11Z,5,iLujFZhALu9FoFAtw,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2022-10-05T18:02:11.668Z""}"
WoEjAZsSJpgfSLhHX,28,selection,Selection,2022-10-05T18:02:17Z,180,FJpff53jpeucHojbE,eYSrAKh9knoEHcLid,2022-10-05T17:43:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-10-05T18:02:17.442Z""}"
